US,6001,,,,2202540500,,,VMT,706375.1847,2016,20180130,,48386.69822,47821.59903,54885.3494,55662.36473,61949.10504,64986.51712,70143.05379,70143.05379,62938.03125,63291.2143,54814.71595,51353.47685,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202610200,,,VMT,22783542.85,2016,20180130,,1654085.202,1615353.202,1888755.761,1870528.788,1968498.153,2048240.545,2112034.356,2155323.141,1973054.769,1998116.751,1781672.995,1722435.799,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202610300,,,VMT,15998253.3,2016,20180130,,1161473.183,1134276.169,1326255.24,1313456.54,1382249.121,1438243.002,1483038.035,1513434.754,1385448.707,1403046.845,1251063.369,1209467.921,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202610400,,,VMT,141867164.8,2016,20180130,,10299556.11,10058382.07,11760788.33,11647293.73,12257323.36,12753858.38,13151085.77,13420633.72,12285696.21,12441750.62,11094011.94,10725157.41,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202610500,,,VMT,71122826.2,2016,20180130,,5163517.154,5042608.422,5896082.476,5839183.782,6145012.343,6393942.209,6593085.784,6728219.322,6159236.619,6237471.992,5561804.834,5376885.535,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202620200,,,VMT,118324606.2,2016,20180130,,8590366.361,8389214.652,9809110.158,9714449.752,10223246.24,10637382.32,10968690.65,11193507.68,10246910.68,10377068.19,9252983.911,8945340.017,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202620300,,,VMT,10296304.65,2016,20180130,,747511.7133,730008.0059,853563.6819,845326.5755,889600.7445,925637.8071,954467.4111,974030.4142,891659.9636,902985.937,805170.998,778400.6131,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202620400,,,VMT,232936583.7,2016,20180130,,16911195.88,16515203.93,19310443.39,19124092.7,20125721.35,20940999.31,21593220.64,22035800.7,20172307.72,20428538.83,18215640.27,17610005.31,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202620500,,,VMT,27918914.06,2016,20180130,,2026913.15,1979451.024,2314478.048,2292142.746,2412194.237,2509910.426,2588083.253,2641129.255,2417777.906,2448488.816,2183259.011,2110669.853,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2203420200,,,VMT,4107.465962,2016,20180130,,273.9679657,276.8432099,329.4187767,331.0617603,364.7429699,370.9041813,390.2092615,397.602703,370.4934278,376.6546392,324.489826,301.0772409,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2203420300,,,VMT,5198.390236,2016,20180130,,346.732611,350.3715071,416.9109052,418.9902578,461.6170434,469.4146446,493.8470662,503.2041721,468.8947968,476.6923979,410.6728475,381.0419864,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2203420400,,,VMT,31253.81885,2016,20180130,,2084.629611,2106.507421,2506.556321,2519.057828,2775.339056,2822.219879,2969.112753,3025.369648,2819.094445,2865.975268,2469.051803,2290.904814,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2203420500,,,VMT,48795.31428,2016,20180130,,3254.647296,3288.804231,3913.384284,3932.902376,4333.023819,4406.216939,4635.554799,4723.386397,4401.337325,4474.530444,3854.830006,3576.696369,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
